inj_id,target_layer,layer_weigths,bit_pos,n_injections,top_1_correct,top_5_correct,top_1_robust,top_5_robust,masked,non_critical,critical
8336,conv2d_15,"(1, 2, 13, 0)",6,10,10,10,10,10,10,0,0
8337,conv2d_15,"(0, 2, 56, 21)",17,10,10,10,10,10,0,10,0
8338,conv2d_15,"(0, 1, 32, 5)",19,10,10,10,10,10,0,10,0
8339,conv2d_15,"(1, 2, 17, 15)",7,10,10,10,10,10,0,10,0
8340,conv2d_15,"(0, 2, 31, 62)",0,10,10,10,10,10,7,3,0
8341,conv2d_15,"(2, 2, 41, 2)",0,10,10,10,10,10,7,3,0
8342,conv2d_15,"(2, 0, 5, 42)",17,10,10,10,10,10,0,10,0
8343,conv2d_15,"(0, 1, 24, 2)",1,10,10,10,10,10,7,3,0
8344,conv2d_15,"(2, 2, 4, 43)",7,10,10,10,10,10,1,9,0
8345,conv2d_15,"(1, 2, 43, 6)",14,10,10,10,10,10,0,10,0
8346,conv2d_15,"(2, 2, 55, 43)",2,10,10,10,10,10,7,3,0
8347,conv2d_15,"(0, 0, 13, 23)",6,10,10,10,10,10,1,9,0
8348,conv2d_15,"(2, 1, 53, 52)",26,10,10,10,10,10,1,9,0
8349,conv2d_15,"(2, 0, 17, 2)",10,10,10,10,10,10,0,10,0
8350,conv2d_15,"(1, 1, 55, 37)",16,10,10,10,10,10,0,10,0
8351,conv2d_15,"(0, 2, 14, 18)",22,10,10,10,10,10,0,10,0
8352,conv2d_15,"(0, 0, 50, 24)",29,10,10,10,10,10,0,10,0
8353,conv2d_15,"(2, 2, 33, 34)",20,10,10,10,10,10,0,10,0
8354,conv2d_15,"(1, 0, 22, 9)",9,10,10,10,10,10,0,10,0
8355,conv2d_15,"(0, 0, 31, 0)",16,10,10,10,10,10,10,0,0
8356,conv2d_15,"(1, 2, 47, 55)",22,10,10,10,10,10,0,10,0
8357,conv2d_15,"(1, 1, 15, 63)",22,10,10,10,10,10,0,10,0
8358,conv2d_15,"(0, 0, 12, 62)",18,10,10,10,10,10,0,10,0
8359,conv2d_15,"(1, 0, 7, 44)",25,10,10,10,10,10,0,10,0
8360,conv2d_15,"(1, 1, 12, 37)",22,10,10,10,10,10,0,10,0
8361,conv2d_15,"(0, 2, 49, 5)",20,10,10,10,10,10,0,10,0
8362,conv2d_15,"(0, 0, 16, 24)",1,10,10,10,10,10,4,6,0
8363,conv2d_15,"(1, 2, 18, 60)",31,10,10,10,10,10,0,10,0
8364,conv2d_15,"(0, 0, 32, 49)",26,10,10,10,10,10,0,10,0
8365,conv2d_15,"(2, 2, 27, 12)",23,10,10,10,10,10,0,10,0
8366,conv2d_15,"(1, 1, 62, 46)",25,10,10,10,10,10,0,10,0
8367,conv2d_15,"(2, 1, 1, 15)",12,10,10,10,10,10,0,10,0
8368,conv2d_15,"(0, 2, 39, 31)",14,10,10,10,10,10,0,10,0
8369,conv2d_15,"(2, 1, 34, 47)",9,10,10,10,10,10,2,8,0
8370,conv2d_15,"(2, 2, 45, 60)",7,10,10,10,10,10,0,10,0
8371,conv2d_15,"(1, 2, 1, 22)",24,10,10,10,10,10,0,10,0
8372,conv2d_15,"(2, 0, 48, 47)",11,10,10,10,10,10,0,10,0
8373,conv2d_15,"(0, 1, 53, 47)",27,10,10,10,10,10,1,9,0
8374,conv2d_15,"(0, 1, 17, 20)",15,10,10,10,10,10,1,9,0
8375,conv2d_15,"(1, 1, 22, 10)",14,10,10,10,10,10,0,10,0
8376,conv2d_15,"(2, 0, 15, 32)",22,10,10,10,10,10,0,10,0
8377,conv2d_15,"(2, 2, 60, 43)",2,10,10,10,10,10,3,7,0
8378,conv2d_15,"(2, 0, 17, 20)",5,10,10,10,10,10,3,7,0
8379,conv2d_15,"(0, 2, 63, 58)",1,10,10,10,10,10,10,0,0
8380,conv2d_15,"(2, 1, 16, 53)",23,10,10,10,10,10,0,10,0
8381,conv2d_15,"(2, 1, 17, 2)",18,10,10,10,10,10,0,10,0
8382,conv2d_15,"(0, 1, 58, 34)",13,10,10,10,10,10,0,10,0
8383,conv2d_15,"(2, 1, 12, 35)",15,10,10,10,10,10,0,10,0
8384,conv2d_15,"(2, 0, 3, 9)",11,10,10,10,10,10,0,10,0
8385,conv2d_15,"(2, 1, 15, 30)",27,10,10,10,10,10,0,10,0
8386,conv2d_15,"(1, 1, 6, 59)",31,10,10,10,10,10,10,0,0
8387,conv2d_15,"(1, 2, 60, 32)",8,10,10,10,10,10,1,9,0
8388,conv2d_15,"(0, 2, 12, 6)",3,10,10,10,10,10,1,9,0
8389,conv2d_15,"(2, 0, 0, 37)",16,10,10,10,10,10,0,10,0
8390,conv2d_15,"(2, 0, 59, 31)",25,10,10,10,10,10,0,10,0
8391,conv2d_15,"(2, 2, 10, 2)",28,10,10,10,10,10,1,9,0
8392,conv2d_15,"(2, 1, 60, 60)",14,10,10,10,10,10,0,10,0
8393,conv2d_15,"(0, 0, 36, 24)",20,10,10,10,10,10,0,10,0
8394,conv2d_15,"(2, 0, 28, 27)",8,10,10,10,10,10,0,10,0
8395,conv2d_15,"(1, 1, 16, 33)",30,10,3,6,3,6,0,3,7
8396,conv2d_15,"(1, 1, 23, 57)",16,10,10,10,10,10,0,10,0
8397,conv2d_15,"(2, 1, 57, 46)",3,10,10,10,10,10,1,9,0
8398,conv2d_15,"(2, 2, 13, 21)",22,10,10,10,10,10,0,10,0
8399,conv2d_15,"(0, 1, 11, 23)",19,10,10,10,10,10,0,10,0
8400,conv2d_15,"(0, 2, 4, 55)",24,10,10,10,10,10,0,10,0
8401,conv2d_15,"(2, 1, 29, 24)",31,10,10,10,10,10,0,10,0
8402,conv2d_15,"(0, 2, 22, 38)",18,10,10,10,10,10,0,10,0
8403,conv2d_15,"(2, 2, 42, 59)",15,10,10,10,10,10,10,0,0
8404,conv2d_15,"(1, 1, 39, 47)",3,10,10,10,10,10,2,8,0
8405,conv2d_15,"(2, 2, 31, 49)",11,10,10,10,10,10,0,10,0
8406,conv2d_15,"(0, 2, 30, 43)",3,10,10,10,10,10,3,7,0
8407,conv2d_15,"(1, 1, 40, 19)",5,10,10,10,10,10,1,9,0
8408,conv2d_15,"(2, 1, 60, 53)",26,10,10,10,10,10,0,10,0
8409,conv2d_15,"(2, 2, 57, 56)",4,10,10,10,10,10,7,3,0
8410,conv2d_15,"(2, 1, 27, 55)",5,10,10,10,10,10,1,9,0
8411,conv2d_15,"(2, 2, 41, 28)",18,10,10,10,10,10,10,0,0
8412,conv2d_15,"(2, 0, 17, 41)",7,10,10,10,10,10,0,10,0
8413,conv2d_15,"(0, 0, 56, 42)",21,10,10,10,10,10,0,10,0
8414,conv2d_15,"(2, 1, 11, 6)",29,10,10,10,10,10,0,10,0
8415,conv2d_15,"(1, 2, 63, 27)",27,10,10,10,10,10,10,0,0
8416,conv2d_15,"(2, 0, 51, 17)",24,10,10,10,10,10,1,9,0
8417,conv2d_15,"(2, 2, 37, 45)",31,10,10,10,10,10,1,9,0
8418,conv2d_15,"(2, 1, 10, 59)",9,10,10,10,10,10,10,0,0
8419,conv2d_15,"(0, 2, 2, 17)",7,10,10,10,10,10,0,10,0
8420,conv2d_15,"(0, 2, 3, 2)",16,10,10,10,10,10,0,10,0
8421,conv2d_15,"(2, 1, 52, 22)",3,10,10,10,10,10,0,10,0
8422,conv2d_15,"(1, 0, 23, 50)",20,10,10,10,10,10,1,9,0
8423,conv2d_15,"(2, 1, 41, 62)",6,10,10,10,10,10,1,9,0
8424,conv2d_15,"(2, 2, 5, 32)",25,10,10,10,10,10,0,10,0
8425,conv2d_15,"(2, 2, 12, 56)",0,10,10,10,10,10,5,5,0
8426,conv2d_15,"(2, 1, 0, 1)",22,10,10,10,10,10,0,10,0
8427,conv2d_15,"(1, 0, 23, 61)",11,10,10,10,10,10,1,9,0
8428,conv2d_15,"(2, 2, 37, 61)",25,10,10,10,10,10,0,10,0
8429,conv2d_15,"(2, 2, 44, 54)",8,10,10,10,10,10,0,10,0
8430,conv2d_15,"(0, 1, 25, 38)",7,10,10,10,10,10,0,10,0
8431,conv2d_15,"(2, 1, 15, 58)",9,10,10,10,10,10,0,10,0
8432,conv2d_15,"(0, 2, 8, 42)",13,10,10,10,10,10,0,10,0
8433,conv2d_15,"(0, 1, 26, 32)",14,10,10,10,10,10,0,10,0
8434,conv2d_15,"(1, 2, 59, 55)",28,10,10,10,10,10,0,10,0
8435,conv2d_15,"(1, 0, 63, 61)",16,10,10,10,10,10,10,0,0
8436,conv2d_15,"(1, 2, 49, 16)",30,10,3,5,3,5,0,3,7
8437,conv2d_15,"(0, 2, 6, 41)",4,10,10,10,10,10,1,9,0
8438,conv2d_15,"(2, 2, 38, 1)",28,10,10,10,10,10,0,10,0
8439,conv2d_15,"(0, 1, 32, 11)",30,10,0,4,0,4,0,0,10
8440,conv2d_15,"(2, 0, 23, 9)",26,10,10,10,10,10,0,10,0
8441,conv2d_15,"(1, 1, 4, 10)",25,10,10,10,10,10,0,10,0
8442,conv2d_15,"(2, 1, 52, 50)",17,10,10,10,10,10,2,8,0
8443,conv2d_15,"(2, 0, 19, 60)",29,10,10,10,10,10,0,10,0
8444,conv2d_15,"(1, 0, 21, 15)",23,10,10,10,10,10,0,10,0
8445,conv2d_15,"(2, 2, 54, 49)",15,10,10,10,10,10,0,10,0
8446,conv2d_15,"(0, 1, 27, 6)",12,10,10,10,10,10,0,10,0
8447,conv2d_15,"(2, 0, 47, 49)",23,10,10,10,10,10,0,10,0
8448,conv2d_15,"(2, 2, 57, 41)",24,10,10,10,10,10,1,9,0
8449,conv2d_15,"(1, 2, 26, 62)",0,10,10,10,10,10,6,4,0
8450,conv2d_15,"(2, 0, 11, 60)",31,10,10,10,10,10,0,10,0
8451,conv2d_15,"(2, 2, 28, 22)",19,10,10,10,10,10,0,10,0
8452,conv2d_15,"(1, 2, 49, 59)",26,10,10,10,10,10,10,0,0
8453,conv2d_15,"(2, 1, 23, 9)",5,10,10,10,10,10,0,10,0
8454,conv2d_15,"(2, 1, 26, 33)",15,10,10,10,10,10,0,10,0
8455,conv2d_15,"(0, 1, 50, 13)",21,10,10,10,10,10,0,10,0
8456,conv2d_15,"(1, 0, 38, 50)",2,10,10,10,10,10,7,3,0
8457,conv2d_15,"(2, 2, 8, 40)",21,10,10,10,10,10,1,9,0
8458,conv2d_15,"(0, 0, 51, 50)",3,10,10,10,10,10,5,5,0
8459,conv2d_15,"(1, 0, 25, 50)",7,10,10,10,10,10,3,7,0
8460,conv2d_15,"(2, 0, 45, 6)",24,10,10,10,10,10,0,10,0
8461,conv2d_15,"(1, 2, 7, 33)",29,10,10,10,10,10,0,10,0
8462,conv2d_15,"(2, 0, 38, 7)",5,10,10,10,10,10,0,10,0
8463,conv2d_15,"(0, 2, 46, 26)",30,10,0,4,0,4,0,0,10
8464,conv2d_15,"(1, 0, 53, 31)",30,10,3,5,3,5,0,3,7
8465,conv2d_15,"(2, 2, 40, 20)",25,10,10,10,10,10,0,10,0
8466,conv2d_15,"(1, 2, 58, 56)",3,10,10,10,10,10,1,9,0
8467,conv2d_15,"(1, 2, 46, 42)",2,10,10,10,10,10,1,9,0
8468,conv2d_15,"(0, 2, 11, 60)",24,10,10,10,10,10,0,10,0
8469,conv2d_15,"(1, 2, 41, 12)",11,10,10,10,10,10,0,10,0
8470,conv2d_15,"(0, 2, 1, 61)",8,10,10,10,10,10,1,9,0
8471,conv2d_15,"(2, 0, 27, 31)",13,10,10,10,10,10,0,10,0
8472,conv2d_15,"(2, 2, 50, 16)",12,10,10,10,10,10,0,10,0
8473,conv2d_15,"(1, 0, 33, 60)",10,10,10,10,10,10,0,10,0
8474,conv2d_15,"(1, 2, 31, 8)",18,10,10,10,10,10,0,10,0
8475,conv2d_15,"(1, 1, 46, 9)",5,10,10,10,10,10,0,10,0
8476,conv2d_15,"(2, 1, 8, 17)",11,10,10,10,10,10,0,10,0
8477,conv2d_15,"(2, 2, 8, 47)",22,10,10,10,10,10,1,9,0
8478,conv2d_15,"(1, 1, 10, 52)",23,10,10,10,10,10,0,10,0
8479,conv2d_15,"(0, 0, 20, 43)",23,10,10,10,10,10,2,8,0
8480,conv2d_15,"(2, 2, 16, 46)",20,10,10,10,10,10,0,10,0
8481,conv2d_15,"(1, 0, 3, 62)",0,10,10,10,10,10,9,1,0
8482,conv2d_15,"(2, 2, 18, 19)",11,10,10,10,10,10,0,10,0
8483,conv2d_15,"(1, 0, 30, 28)",28,10,10,10,10,10,10,0,0
8484,conv2d_15,"(1, 2, 13, 63)",12,10,10,10,10,10,0,10,0
8485,conv2d_15,"(1, 1, 52, 44)",10,10,10,10,10,10,0,10,0
8486,conv2d_15,"(2, 1, 39, 52)",17,10,10,10,10,10,0,10,0
8487,conv2d_15,"(2, 1, 35, 52)",20,10,10,10,10,10,1,9,0
8488,conv2d_15,"(2, 0, 58, 4)",15,10,10,10,10,10,0,10,0
8489,conv2d_15,"(0, 2, 1, 13)",22,10,10,10,10,10,0,10,0
8490,conv2d_15,"(2, 1, 6, 6)",20,10,10,10,10,10,0,10,0
8491,conv2d_15,"(1, 0, 39, 51)",21,10,10,10,10,10,0,10,0
8492,conv2d_15,"(1, 2, 1, 14)",0,10,10,10,10,10,10,0,0
8493,conv2d_15,"(2, 2, 0, 13)",26,10,10,10,10,10,0,10,0
8494,conv2d_15,"(1, 1, 62, 62)",31,10,10,10,10,10,2,8,0
8495,conv2d_15,"(2, 0, 10, 55)",28,10,10,10,10,10,1,9,0
8496,conv2d_15,"(0, 1, 48, 54)",18,10,10,10,10,10,1,9,0
8497,conv2d_15,"(0, 0, 42, 49)",14,10,10,10,10,10,0,10,0
8498,conv2d_15,"(1, 1, 56, 38)",26,10,10,10,10,10,0,10,0
8499,conv2d_15,"(1, 2, 25, 29)",9,10,10,10,10,10,0,10,0
8500,conv2d_15,"(0, 2, 55, 19)",7,10,10,10,10,10,0,10,0
8501,conv2d_15,"(0, 0, 44, 9)",13,10,10,10,10,10,0,10,0
8502,conv2d_15,"(0, 2, 37, 62)",31,10,10,10,10,10,1,9,0
8503,conv2d_15,"(1, 0, 36, 31)",20,10,10,10,10,10,0,10,0
8504,conv2d_15,"(2, 1, 14, 21)",0,10,10,10,10,10,10,0,0
8505,conv2d_15,"(1, 1, 0, 40)",8,10,10,10,10,10,1,9,0
8506,conv2d_15,"(2, 1, 3, 53)",27,10,10,10,10,10,0,10,0
8507,conv2d_15,"(1, 1, 9, 20)",31,10,10,10,10,10,0,10,0
8508,conv2d_15,"(1, 1, 30, 57)",1,10,10,10,10,10,8,2,0
8509,conv2d_15,"(2, 2, 14, 40)",5,10,10,10,10,10,6,4,0
8510,conv2d_15,"(1, 2, 38, 56)",14,10,10,10,10,10,0,10,0
8511,conv2d_15,"(1, 0, 55, 49)",28,10,10,10,10,10,0,10,0
8512,conv2d_15,"(1, 2, 57, 44)",22,10,10,10,10,10,2,8,0
8513,conv2d_15,"(0, 0, 57, 46)",7,10,10,10,10,10,0,10,0
8514,conv2d_15,"(1, 2, 33, 32)",24,10,10,10,10,10,0,10,0
8515,conv2d_15,"(0, 2, 55, 8)",20,10,10,10,10,10,0,10,0
8516,conv2d_15,"(1, 1, 43, 23)",30,10,0,4,0,4,0,0,10
8517,conv2d_15,"(1, 0, 61, 61)",28,10,10,10,10,10,2,8,0
8518,conv2d_15,"(0, 0, 10, 20)",17,10,10,10,10,10,2,8,0
8519,conv2d_15,"(1, 1, 56, 58)",4,10,10,10,10,10,0,10,0
8520,conv2d_15,"(1, 1, 60, 10)",31,10,10,10,10,10,0,10,0
8521,conv2d_15,"(2, 0, 16, 28)",2,10,10,10,10,10,10,0,0
8522,conv2d_15,"(1, 2, 7, 3)",0,10,10,10,10,10,10,0,0
8523,conv2d_15,"(1, 2, 36, 40)",7,10,10,10,10,10,0,10,0
8524,conv2d_15,"(1, 1, 29, 56)",23,10,10,10,10,10,0,10,0
8525,conv2d_15,"(1, 2, 4, 36)",4,10,10,10,10,10,1,9,0
8526,conv2d_15,"(1, 0, 35, 28)",18,10,10,10,10,10,10,0,0
8527,conv2d_15,"(2, 2, 16, 52)",30,10,0,4,0,4,0,0,10
8528,conv2d_15,"(0, 2, 17, 13)",14,10,10,10,10,10,0,10,0
8529,conv2d_15,"(1, 1, 7, 31)",15,10,10,10,10,10,0,10,0
8530,conv2d_15,"(0, 2, 47, 25)",23,10,10,10,10,10,0,10,0
8531,conv2d_15,"(2, 2, 40, 60)",1,10,10,10,10,10,4,6,0
8532,conv2d_15,"(2, 0, 20, 50)",7,10,10,10,10,10,2,8,0
8533,conv2d_15,"(2, 1, 0, 51)",31,10,10,10,10,10,0,10,0
8534,conv2d_15,"(2, 2, 60, 41)",9,10,10,10,10,10,2,8,0
8535,conv2d_15,"(1, 1, 24, 60)",15,10,10,10,10,10,0,10,0
8536,conv2d_15,"(1, 0, 60, 6)",15,10,10,10,10,10,0,10,0
8537,conv2d_15,"(1, 0, 49, 55)",31,10,10,10,10,10,1,9,0
8538,conv2d_15,"(1, 0, 41, 63)",3,10,10,10,10,10,1,9,0
8539,conv2d_15,"(1, 2, 35, 37)",2,10,10,10,10,10,3,7,0
8540,conv2d_15,"(2, 1, 17, 56)",10,10,10,10,10,10,0,10,0
8541,conv2d_15,"(0, 1, 10, 3)",14,10,10,10,10,10,1,9,0
8542,conv2d_15,"(1, 1, 18, 23)",9,10,10,10,10,10,1,9,0
8543,conv2d_15,"(1, 1, 20, 57)",24,10,10,10,10,10,0,10,0
8544,conv2d_15,"(1, 2, 2, 30)",19,10,10,10,10,10,0,10,0
8545,conv2d_15,"(1, 1, 44, 10)",7,10,10,10,10,10,0,10,0
8546,conv2d_15,"(1, 1, 58, 8)",13,10,10,10,10,10,0,10,0
8547,conv2d_15,"(1, 2, 21, 56)",20,10,10,10,10,10,0,10,0
8548,conv2d_15,"(2, 0, 58, 11)",19,10,10,10,10,10,0,10,0
8549,conv2d_15,"(1, 2, 63, 0)",20,10,10,10,10,10,10,0,0
8550,conv2d_15,"(1, 0, 0, 25)",25,10,10,10,10,10,0,10,0
8551,conv2d_15,"(0, 1, 61, 43)",13,10,10,10,10,10,1,9,0
8552,conv2d_15,"(1, 2, 4, 47)",1,10,10,10,10,10,9,1,0
8553,conv2d_15,"(0, 0, 10, 44)",26,10,10,10,10,10,0,10,0
8554,conv2d_15,"(0, 0, 57, 53)",8,10,10,10,10,10,0,10,0
8555,conv2d_15,"(1, 2, 40, 13)",15,10,10,10,10,10,0,10,0
8556,conv2d_15,"(0, 1, 3, 57)",21,10,10,10,10,10,0,10,0
8557,conv2d_15,"(2, 2, 57, 28)",9,10,10,10,10,10,10,0,0
8558,conv2d_15,"(2, 2, 36, 14)",10,10,10,10,10,10,0,10,0
8559,conv2d_15,"(0, 1, 10, 39)",6,10,10,10,10,10,2,8,0
8560,conv2d_15,"(0, 1, 30, 61)",12,10,10,10,10,10,0,10,0
8561,conv2d_15,"(2, 0, 47, 4)",2,10,10,10,10,10,0,10,0
8562,conv2d_15,"(2, 2, 33, 52)",13,10,10,10,10,10,1,9,0
8563,conv2d_15,"(1, 1, 15, 54)",10,10,10,10,10,10,0,10,0
8564,conv2d_15,"(1, 1, 50, 25)",26,10,10,10,10,10,0,10,0
8565,conv2d_15,"(1, 1, 51, 5)",23,10,10,10,10,10,1,9,0
8566,conv2d_15,"(1, 0, 45, 44)",20,10,10,10,10,10,0,10,0
8567,conv2d_15,"(0, 1, 12, 37)",28,10,10,10,10,10,0,10,0
8568,conv2d_15,"(1, 0, 16, 61)",18,10,10,10,10,10,0,10,0
8569,conv2d_15,"(1, 2, 22, 5)",4,10,10,10,10,10,0,10,0
8570,conv2d_15,"(1, 2, 40, 3)",28,10,10,10,10,10,0,10,0
8571,conv2d_15,"(1, 1, 27, 19)",18,10,10,10,10,10,0,10,0
8572,conv2d_15,"(2, 0, 60, 46)",2,10,10,10,10,10,10,0,0
8573,conv2d_15,"(1, 0, 19, 2)",1,10,10,10,10,10,10,0,0
8574,conv2d_15,"(1, 0, 10, 36)",29,10,10,10,10,10,0,10,0
8575,conv2d_15,"(0, 1, 31, 38)",24,10,10,10,10,10,0,10,0
8576,conv2d_15,"(1, 2, 15, 1)",7,10,10,10,10,10,0,10,0
8577,conv2d_15,"(2, 1, 43, 11)",24,10,10,10,10,10,0,10,0
8578,conv2d_15,"(0, 2, 11, 55)",18,10,10,10,10,10,0,10,0
8579,conv2d_15,"(1, 2, 35, 2)",22,10,10,10,10,10,0,10,0
8580,conv2d_15,"(0, 1, 5, 5)",21,10,10,10,10,10,1,9,0
8581,conv2d_15,"(2, 2, 4, 38)",8,10,10,10,10,10,0,10,0
8582,conv2d_15,"(0, 1, 61, 16)",2,10,10,10,10,10,4,6,0
8583,conv2d_15,"(2, 1, 39, 49)",15,10,10,10,10,10,0,10,0
8584,conv2d_15,"(2, 1, 55, 42)",2,10,10,10,10,10,2,8,0
8585,conv2d_15,"(0, 2, 50, 28)",13,10,10,10,10,10,10,0,0
8586,conv2d_15,"(1, 0, 37, 51)",10,10,10,10,10,10,0,10,0
8587,conv2d_15,"(1, 2, 46, 38)",6,10,10,10,10,10,2,8,0
8588,conv2d_15,"(2, 2, 4, 62)",14,10,10,10,10,10,0,10,0
8589,conv2d_15,"(0, 1, 44, 30)",11,10,10,10,10,10,0,10,0
8590,conv2d_15,"(2, 2, 34, 33)",26,10,10,10,10,10,0,10,0
8591,conv2d_15,"(2, 2, 31, 51)",2,10,10,10,10,10,0,10,0
8592,conv2d_15,"(1, 1, 4, 5)",13,10,10,10,10,10,0,10,0
8593,conv2d_15,"(2, 2, 34, 2)",26,10,10,10,10,10,0,10,0
8594,conv2d_15,"(1, 0, 21, 63)",19,10,10,10,10,10,0,10,0
8595,conv2d_15,"(0, 2, 48, 1)",28,10,10,10,10,10,0,10,0
8596,conv2d_15,"(0, 0, 57, 6)",31,10,10,10,10,10,0,10,0
8597,conv2d_15,"(1, 1, 14, 1)",6,10,10,10,10,10,0,10,0
8598,conv2d_15,"(0, 2, 2, 28)",18,10,10,10,10,10,10,0,0
8599,conv2d_15,"(2, 0, 13, 48)",6,10,10,10,10,10,0,10,0
8600,conv2d_15,"(0, 1, 6, 46)",16,10,10,10,10,10,0,10,0
8601,conv2d_15,"(1, 1, 33, 41)",9,10,10,10,10,10,1,9,0
8602,conv2d_15,"(0, 0, 56, 47)",9,10,10,10,10,10,0,10,0
8603,conv2d_15,"(1, 0, 28, 44)",8,10,10,10,10,10,0,10,0
8604,conv2d_15,"(2, 2, 51, 56)",28,10,10,10,10,10,0,10,0
8605,conv2d_15,"(0, 2, 22, 50)",22,10,10,10,10,10,1,9,0
8606,conv2d_15,"(1, 1, 39, 63)",23,10,10,10,10,10,0,10,0
8607,conv2d_15,"(2, 2, 7, 4)",28,10,10,10,10,10,0,10,0
8608,conv2d_15,"(0, 2, 59, 15)",14,10,10,10,10,10,0,10,0
8609,conv2d_15,"(1, 0, 43, 11)",27,10,10,10,10,10,0,10,0
8610,conv2d_15,"(0, 1, 35, 4)",5,10,10,10,10,10,1,9,0
8611,conv2d_15,"(1, 0, 32, 33)",26,10,10,10,10,10,0,10,0
8612,conv2d_15,"(1, 1, 4, 42)",6,10,10,10,10,10,0,10,0
8613,conv2d_15,"(1, 1, 23, 47)",18,10,10,10,10,10,0,10,0
8614,conv2d_15,"(2, 1, 18, 44)",18,10,10,10,10,10,0,10,0
8615,conv2d_15,"(0, 2, 32, 47)",7,10,10,10,10,10,1,9,0
8616,conv2d_15,"(2, 0, 59, 28)",16,10,10,10,10,10,10,0,0
8617,conv2d_15,"(0, 0, 54, 62)",12,10,10,10,10,10,0,10,0
8618,conv2d_15,"(0, 2, 56, 24)",25,10,10,10,10,10,0,10,0
8619,conv2d_15,"(1, 0, 21, 41)",30,10,0,5,0,5,0,0,10
8620,conv2d_15,"(2, 1, 0, 53)",18,10,10,10,10,10,0,10,0
8621,conv2d_15,"(1, 1, 39, 15)",17,10,10,10,10,10,0,10,0
8622,conv2d_15,"(1, 2, 21, 0)",7,10,10,10,10,10,10,0,0
8623,conv2d_15,"(0, 1, 45, 24)",9,10,10,10,10,10,0,10,0
8624,conv2d_15,"(1, 1, 45, 41)",5,10,10,10,10,10,1,9,0
8625,conv2d_15,"(1, 2, 18, 25)",9,10,10,10,10,10,0,10,0
8626,conv2d_15,"(2, 1, 26, 11)",7,10,10,10,10,10,1,9,0
8627,conv2d_15,"(0, 0, 44, 46)",22,10,10,10,10,10,0,10,0
8628,conv2d_15,"(2, 1, 16, 34)",9,10,10,10,10,10,0,10,0
8629,conv2d_15,"(0, 1, 43, 61)",25,10,10,10,10,10,0,10,0
8630,conv2d_15,"(2, 2, 35, 7)",11,10,10,10,10,10,0,10,0
8631,conv2d_15,"(0, 1, 56, 1)",4,10,10,10,10,10,0,10,0
8632,conv2d_15,"(0, 0, 50, 19)",19,10,10,10,10,10,0,10,0
8633,conv2d_15,"(2, 2, 23, 4)",13,10,10,10,10,10,0,10,0
8634,conv2d_15,"(2, 0, 13, 62)",9,10,10,10,10,10,0,10,0
8635,conv2d_15,"(0, 1, 60, 52)",15,10,10,10,10,10,1,9,0
8636,conv2d_15,"(1, 0, 19, 31)",28,10,10,10,10,10,0,10,0
8637,conv2d_15,"(1, 1, 54, 57)",27,10,10,10,10,10,0,10,0
8638,conv2d_15,"(2, 2, 15, 42)",18,10,10,10,10,10,0,10,0
8639,conv2d_15,"(2, 2, 57, 49)",29,10,10,10,10,10,0,10,0
8640,conv2d_15,"(2, 1, 19, 37)",17,10,10,10,10,10,0,10,0
8641,conv2d_15,"(0, 1, 9, 24)",31,10,10,10,10,10,0,10,0
8642,conv2d_15,"(0, 2, 63, 44)",25,10,10,10,10,10,10,0,0
8643,conv2d_15,"(2, 2, 33, 52)",0,10,10,10,10,10,9,1,0
8644,conv2d_15,"(1, 2, 29, 42)",27,10,10,10,10,10,0,10,0
8645,conv2d_15,"(0, 0, 26, 56)",12,10,10,10,10,10,0,10,0
8646,conv2d_15,"(0, 2, 50, 9)",13,10,10,10,10,10,0,10,0
8647,conv2d_15,"(1, 2, 61, 13)",0,10,10,10,10,10,10,0,0
8648,conv2d_15,"(1, 0, 31, 43)",13,10,10,10,10,10,1,9,0
8649,conv2d_15,"(0, 0, 24, 28)",20,10,10,10,10,10,10,0,0
8650,conv2d_15,"(0, 1, 2, 12)",25,10,10,10,10,10,0,10,0
8651,conv2d_15,"(0, 0, 1, 35)",27,10,10,10,10,10,0,10,0
8652,conv2d_15,"(0, 2, 7, 17)",14,10,10,10,10,10,0,10,0
8653,conv2d_15,"(0, 0, 24, 46)",22,10,10,10,10,10,0,10,0
8654,conv2d_15,"(2, 1, 30, 35)",6,10,10,10,10,10,0,10,0
8655,conv2d_15,"(0, 1, 62, 46)",5,10,10,10,10,10,2,8,0
8656,conv2d_15,"(0, 2, 10, 40)",24,10,10,10,10,10,1,9,0
8657,conv2d_15,"(2, 1, 1, 54)",11,10,10,10,10,10,1,9,0
8658,conv2d_15,"(1, 0, 48, 30)",18,10,10,10,10,10,0,10,0
8659,conv2d_15,"(0, 1, 4, 50)",11,10,10,10,10,10,3,7,0
8660,conv2d_15,"(1, 2, 39, 18)",8,10,10,10,10,10,0,10,0
8661,conv2d_15,"(0, 2, 43, 18)",9,10,10,10,10,10,0,10,0
8662,conv2d_15,"(0, 1, 12, 54)",2,10,10,10,10,10,5,5,0
8663,conv2d_15,"(0, 0, 16, 53)",18,10,10,10,10,10,0,10,0
8664,conv2d_15,"(1, 1, 9, 4)",31,10,10,10,10,10,0,10,0
8665,conv2d_15,"(0, 2, 50, 2)",4,10,10,10,10,10,2,8,0
8666,conv2d_15,"(2, 1, 61, 4)",11,10,10,10,10,10,0,10,0
